song_id,similar_song_id,similarity_score,method
song_0250,song_0279,0.9993,topic_vector
song_0250,song_0027,0.9993,topic_vector
song_0250,song_0098,0.9986,topic_vector
song_0250,song_0234,0.9977,topic_vector
song_0250,song_0114,0.9972,topic_vector
song_0251,song_0134,0.9992,topic_vector
song_0251,song_0174,0.9992,topic_vector
song_0251,song_0217,0.9992,topic_vector
song_0251,song_0264,0.9979,topic_vector
song_0251,song_0024,0.9967,topic_vector
song_0252,song_0284,0.9983,topic_vector
song_0252,song_0151,0.9902,topic_vector
song_0252,song_0002,0.9899,topic_vector
song_0252,song_0127,0.9802,topic_vector
song_0252,song_0179,0.9802,topic_vector
song_0253,song_0111,0.9999,topic_vector
song_0253,song_0082,0.9998,topic_vector
song_0253,song_0194,0.9995,topic_vector
song_0253,song_0113,0.9994,topic_vector
song_0253,song_0195,0.9994,topic_vector
song_0254,song_0083,0.9993,topic_vector
song_0254,song_0004,0.9963,topic_vector
song_0254,song_0221,0.996,topic_vector
song_0254,song_0181,0.9952,topic_vector
song_0254,song_0261,0.9924,topic_vector
song_0255,song_0239,0.9999,topic_vector
song_0255,song_0014,0.9997,topic_vector
song_0255,song_0244,0.9996,topic_vector
song_0255,song_0189,0.9993,topic_vector
song_0255,song_0122,0.9992,topic_vector
song_0256,song_0148,0.9945,topic_vector
song_0256,song_0218,0.9944,topic_vector
song_0256,song_0229,0.9926,topic_vector
song_0256,song_0107,0.991,topic_vector
song_0256,song_0006,0.9876,topic_vector
song_0257,song_0053,0.9993,topic_vector
song_0257,song_0242,0.9985,topic_vector
song_0257,song_0070,0.9978,topic_vector
song_0257,song_0133,0.9971,topic_vector
song_0257,song_0274,0.996,topic_vector
song_0258,song_0105,0.9999,topic_vector
song_0258,song_0263,0.9986,topic_vector
song_0258,song_0275,0.9983,topic_vector
song_0258,song_0008,0.9981,topic_vector
song_0258,song_0109,0.9975,topic_vector
song_0259,song_0144,0.9999,topic_vector
song_0259,song_0192,0.9998,topic_vector
song_0259,song_0273,0.9987,topic_vector
song_0259,song_0282,0.9974,topic_vector
song_0259,song_0029,0.9965,topic_vector
song_0260,song_0173,0.9998,topic_vector
song_0260,song_0048,0.9997,topic_vector
song_0260,song_0074,0.9988,topic_vector
song_0260,song_0093,0.9981,topic_vector
song_0260,song_0109,0.998,topic_vector
song_0261,song_0265,0.9996,topic_vector
song_0261,song_0083,0.9931,topic_vector
song_0261,song_0254,0.9924,topic_vector
song_0261,song_0004,0.9887,topic_vector
song_0261,song_0221,0.9884,topic_vector
song_0262,song_0198,1.0,topic_vector
song_0262,song_0240,0.9987,topic_vector
song_0262,song_0222,0.9978,topic_vector
song_0262,song_0172,0.9961,topic_vector
song_0262,song_0186,0.9946,topic_vector
song_0263,song_0109,0.9989,topic_vector
song_0263,song_0093,0.9988,topic_vector
song_0263,song_0258,0.9986,topic_vector
song_0263,song_0105,0.9985,topic_vector
song_0263,song_0260,0.9969,topic_vector
song_0264,song_0134,0.9987,topic_vector
song_0264,song_0251,0.9979,topic_vector
song_0264,song_0174,0.9971,topic_vector
song_0264,song_0217,0.9971,topic_vector
song_0264,song_0168,0.9956,topic_vector
song_0265,song_0261,0.9996,topic_vector
song_0265,song_0083,0.9927,topic_vector
song_0265,song_0254,0.992,topic_vector
song_0265,song_0004,0.9883,topic_vector
song_0265,song_0221,0.988,topic_vector
song_0266,song_0183,0.9988,topic_vector
song_0266,song_0165,0.9984,topic_vector
song_0266,song_0216,0.9966,topic_vector
song_0266,song_0224,0.9958,topic_vector
song_0266,song_0073,0.9937,topic_vector
song_0267,song_0132,0.9957,topic_vector
song_0267,song_0291,0.9937,topic_vector
song_0267,song_0139,0.9921,topic_vector
song_0267,song_0128,0.9915,topic_vector
song_0267,song_0293,0.9915,topic_vector
song_0268,song_0043,0.9994,topic_vector
song_0268,song_0278,0.9992,topic_vector
song_0268,song_0015,0.9981,topic_vector
song_0268,song_0287,0.9978,topic_vector
song_0268,song_0073,0.9932,topic_vector
song_0269,song_0288,0.9994,topic_vector
song_0269,song_0091,0.9991,topic_vector
song_0269,song_0088,0.9982,topic_vector
song_0269,song_0052,0.997,topic_vector
song_0269,song_0125,0.9953,topic_vector
song_0270,song_0187,0.9996,topic_vector
song_0270,song_0188,0.9988,topic_vector
song_0270,song_0171,0.9984,topic_vector
song_0270,song_0143,0.998,topic_vector
song_0270,song_0184,0.9951,topic_vector
song_0271,song_0035,0.9988,topic_vector
song_0271,song_0176,0.9986,topic_vector
song_0271,song_0138,0.9983,topic_vector
song_0271,song_0101,0.9982,topic_vector
song_0271,song_0294,0.9972,topic_vector
song_0272,song_0193,0.9998,topic_vector
song_0272,song_0289,0.9948,topic_vector
song_0272,song_0038,0.988,topic_vector
song_0272,song_0172,0.987,topic_vector
song_0272,song_0222,0.9853,topic_vector
song_0273,song_0192,0.9989,topic_vector
song_0273,song_0144,0.9988,topic_vector
song_0273,song_0259,0.9987,topic_vector
song_0273,song_0171,0.9964,topic_vector
song_0273,song_0282,0.9961,topic_vector
song_0274,song_0184,0.9999,topic_vector
song_0274,song_0133,0.9989,topic_vector
song_0274,song_0070,0.9982,topic_vector
song_0274,song_0242,0.9975,topic_vector
song_0274,song_0143,0.997,topic_vector
song_0275,song_0008,0.9998,topic_vector
song_0275,song_0149,0.9989,topic_vector
song_0275,song_0105,0.9984,topic_vector
song_0275,song_0258,0.9983,topic_vector
song_0275,song_0141,0.9976,topic_vector
song_0276,song_0124,0.9999,topic_vector
song_0276,song_0029,0.9998,topic_vector
song_0276,song_0231,0.9994,topic_vector
song_0276,song_0145,0.9993,topic_vector
song_0276,song_0079,0.999,topic_vector
song_0277,song_0122,0.9999,topic_vector
song_0277,song_0117,0.9998,topic_vector
song_0277,song_0189,0.9998,topic_vector
song_0277,song_0204,0.9997,topic_vector
song_0277,song_0244,0.9995,topic_vector
song_0278,song_0268,0.9992,topic_vector
song_0278,song_0043,0.9986,topic_vector
song_0278,song_0287,0.9986,topic_vector
song_0278,song_0015,0.9973,topic_vector
song_0278,song_0185,0.993,topic_vector
song_0279,song_0250,0.9993,topic_vector
song_0279,song_0027,0.9986,topic_vector
song_0279,song_0234,0.9984,topic_vector
song_0279,song_0098,0.9979,topic_vector
song_0279,song_0114,0.9979,topic_vector
song_0280,song_0071,0.9999,topic_vector
song_0280,song_0094,0.9999,topic_vector
song_0280,song_0207,0.9998,topic_vector
song_0280,song_0201,0.9997,topic_vector
song_0280,song_0103,0.9983,topic_vector
song_0281,song_0031,0.9999,topic_vector
song_0281,song_0232,0.9995,topic_vector
song_0281,song_0128,0.9988,topic_vector
song_0281,song_0293,0.9988,topic_vector
song_0281,song_0152,0.9986,topic_vector
song_0282,song_0029,0.9991,topic_vector
song_0282,song_0124,0.999,topic_vector
song_0282,song_0276,0.9989,topic_vector
song_0282,song_0231,0.9983,topic_vector
song_0282,song_0145,0.9982,topic_vector
song_0283,song_0170,1.0,topic_vector
song_0283,song_0300,0.9998,topic_vector
song_0283,song_0157,0.9995,topic_vector
song_0283,song_0047,0.9992,topic_vector
song_0283,song_0162,0.9992,topic_vector
song_0284,song_0252,0.9983,topic_vector
song_0284,song_0151,0.9919,topic_vector
song_0284,song_0002,0.9916,topic_vector
song_0284,song_0127,0.9819,topic_vector
song_0284,song_0179,0.9819,topic_vector
song_0285,song_0200,0.9998,topic_vector
song_0285,song_0298,0.9986,topic_vector
song_0285,song_0142,0.9983,topic_vector
song_0285,song_0078,0.9981,topic_vector
song_0285,song_0131,0.9981,topic_vector
song_0286,song_0032,0.9997,topic_vector
song_0286,song_0039,0.9986,topic_vector
song_0286,song_0215,0.9981,topic_vector
song_0286,song_0135,0.9976,topic_vector
song_0286,song_0090,0.9974,topic_vector
song_0287,song_0278,0.9986,topic_vector
song_0287,song_0268,0.9978,topic_vector
song_0287,song_0043,0.9972,topic_vector
song_0287,song_0015,0.9959,topic_vector
song_0287,song_0185,0.9944,topic_vector
song_0288,song_0091,0.9997,topic_vector
song_0288,song_0269,0.9994,topic_vector
song_0288,song_0052,0.9976,topic_vector
song_0288,song_0088,0.9976,topic_vector
song_0288,song_0125,0.9959,topic_vector
song_0289,song_0193,0.995,topic_vector
song_0289,song_0272,0.9948,topic_vector
song_0289,song_0038,0.9932,topic_vector
song_0289,song_0172,0.9818,topic_vector
song_0289,song_0222,0.9801,topic_vector
song_0290,song_0009,1.0,topic_vector
song_0290,song_0044,1.0,topic_vector
song_0290,song_0055,0.9996,topic_vector
song_0290,song_0100,0.9996,topic_vector
song_0290,song_0037,0.9995,topic_vector
song_0291,song_0139,0.9984,topic_vector
song_0291,song_0132,0.998,topic_vector
song_0291,song_0128,0.9978,topic_vector
song_0291,song_0293,0.9978,topic_vector
song_0291,song_0232,0.9971,topic_vector
song_0292,song_0099,0.9987,topic_vector
song_0292,song_0127,0.9977,topic_vector
song_0292,song_0179,0.9977,topic_vector
song_0292,song_0012,0.9924,topic_vector
song_0292,song_0225,0.992,topic_vector
song_0293,song_0128,1.0,topic_vector
song_0293,song_0139,0.9994,topic_vector
song_0293,song_0232,0.9993,topic_vector
song_0293,song_0281,0.9988,topic_vector
song_0293,song_0031,0.9987,topic_vector
song_0294,song_0138,0.9989,topic_vector
song_0294,song_0176,0.9986,topic_vector
song_0294,song_0092,0.9975,topic_vector
song_0294,song_0271,0.9972,topic_vector
song_0294,song_0011,0.9966,topic_vector
song_0295,song_0211,0.9999,topic_vector
song_0295,song_0125,0.9997,topic_vector
song_0295,song_0052,0.998,topic_vector
song_0295,song_0010,0.997,topic_vector
song_0295,song_0091,0.9959,topic_vector
song_0296,song_0104,0.9933,topic_vector
song_0296,song_0155,0.9919,topic_vector
song_0296,song_0201,0.9894,topic_vector
song_0296,song_0071,0.9892,topic_vector
song_0296,song_0280,0.9891,topic_vector
song_0297,song_0034,0.9997,topic_vector
song_0297,song_0045,0.9995,topic_vector
song_0297,song_0086,0.9993,topic_vector
song_0297,song_0140,0.9993,topic_vector
song_0297,song_0076,0.9982,topic_vector
song_0298,song_0285,0.9986,topic_vector
song_0298,song_0200,0.9984,topic_vector
song_0298,song_0028,0.9981,topic_vector
song_0298,song_0063,0.9972,topic_vector
song_0298,song_0142,0.9969,topic_vector
song_0299,song_0150,0.999,topic_vector
song_0299,song_0018,0.9981,topic_vector
song_0299,song_0046,0.998,topic_vector
song_0299,song_0025,0.9979,topic_vector
song_0299,song_0123,0.9976,topic_vector
song_0300,song_0170,0.9998,topic_vector
song_0300,song_0283,0.9998,topic_vector
song_0300,song_0047,0.9994,topic_vector
song_0300,song_0162,0.9994,topic_vector
song_0300,song_0157,0.9993,topic_vector
song_0001,song_0237,1.0,style_embedding
song_0001,song_0034,1.0,style_embedding
song_0001,song_0250,0.9999,style_embedding
song_0001,song_0035,0.9998,style_embedding
song_0001,song_0243,0.9998,style_embedding
song_0002,song_0178,1.0,style_embedding
song_0002,song_0177,0.9995,style_embedding
song_0002,song_0186,0.9994,style_embedding
song_0002,song_0004,0.9984,style_embedding
song_0002,song_0201,0.9966,style_embedding
song_0003,song_0246,1.0,style_embedding
song_0003,song_0010,1.0,style_embedding
song_0003,song_0233,0.9999,style_embedding
song_0003,song_0017,0.9998,style_embedding
song_0003,song_0015,0.9993,style_embedding
song_0004,song_0186,0.9998,style_embedding
song_0004,song_0201,0.9997,style_embedding
song_0004,song_0002,0.9984,style_embedding
song_0004,song_0178,0.9982,style_embedding
song_0004,song_0177,0.996,style_embedding
song_0005,song_0025,1.0,style_embedding
song_0005,song_0254,0.9999,style_embedding
song_0005,song_0215,0.9999,style_embedding
song_0005,song_0013,0.9993,style_embedding
song_0005,song_0033,0.9993,style_embedding
song_0006,song_0012,0.9998,style_embedding
song_0006,song_0188,0.9998,style_embedding
song_0006,song_0203,0.9997,style_embedding
song_0006,song_0221,0.9995,style_embedding
song_0006,song_0217,0.9991,style_embedding
song_0007,song_0230,1.0,style_embedding
song_0007,song_0021,0.9998,style_embedding
song_0007,song_0209,0.9998,style_embedding
song_0007,song_0224,0.9997,style_embedding
song_0007,song_0015,0.9993,style_embedding
song_0008,song_0191,1.0,style_embedding
song_0008,song_0217,0.9999,style_embedding
song_0008,song_0198,0.9999,style_embedding
song_0008,song_0218,0.9999,style_embedding
song_0008,song_0225,0.9997,style_embedding
song_0009,song_0212,1.0,style_embedding
song_0009,song_0016,1.0,style_embedding
song_0009,song_0210,0.9989,style_embedding
song_0009,song_0020,0.9981,style_embedding
song_0009,song_0228,0.9971,style_embedding
song_0010,song_0246,1.0,style_embedding
song_0010,song_0233,1.0,style_embedding
song_0010,song_0017,1.0,style_embedding
song_0010,song_0003,1.0,style_embedding
song_0010,song_0214,0.9994,style_embedding
song_0011,song_0199,0.9993,style_embedding
song_0011,song_0219,0.9993,style_embedding
song_0011,song_0192,0.9989,style_embedding
song_0011,song_0225,0.9984,style_embedding
song_0011,song_0020,0.9981,style_embedding
song_0012,song_0188,1.0,style_embedding
song_0012,song_0221,0.9999,style_embedding
song_0012,song_0006,0.9998,style_embedding
song_0012,song_0187,0.9995,style_embedding
song_0012,song_0207,0.9995,style_embedding
song_0013,song_0033,1.0,style_embedding
song_0013,song_0236,1.0,style_embedding
song_0013,song_0040,1.0,style_embedding
song_0013,song_0223,0.9999,style_embedding
song_0013,song_0215,0.9998,style_embedding
song_0014,song_0027,1.0,style_embedding
song_0014,song_0196,0.9998,style_embedding
song_0014,song_0216,0.9998,style_embedding
song_0014,song_0211,0.9997,style_embedding
song_0014,song_0229,0.9996,style_embedding
song_0015,song_0224,0.9999,style_embedding
song_0015,song_0021,0.9998,style_embedding
song_0015,song_0230,0.9996,style_embedding
song_0015,song_0007,0.9993,style_embedding
song_0015,song_0003,0.9993,style_embedding
song_0016,song_0212,1.0,style_embedding
song_0016,song_0009,1.0,style_embedding
song_0016,song_0210,0.9984,style_embedding
song_0016,song_0228,0.9977,style_embedding
song_0016,song_0020,0.9975,style_embedding
song_0017,song_0233,1.0,style_embedding
song_0017,song_0010,1.0,style_embedding
song_0017,song_0246,0.9999,style_embedding
song_0017,song_0003,0.9998,style_embedding
song_0017,song_0214,0.9997,style_embedding
song_0018,song_0214,1.0,style_embedding
song_0018,song_0235,0.9997,style_embedding
song_0018,song_0017,0.9996,style_embedding
song_0018,song_0233,0.9995,style_embedding
song_0018,song_0222,0.9994,style_embedding
song_0019,song_0249,0.9999,style_embedding
song_0019,song_0045,0.9998,style_embedding
song_0019,song_0261,0.9997,style_embedding
song_0019,song_0256,0.9996,style_embedding
song_0019,song_0234,0.9994,style_embedding
song_0020,song_0210,0.9999,style_embedding
song_0020,song_0009,0.9981,style_embedding
song_0020,song_0011,0.9981,style_embedding
song_0020,song_0212,0.9977,style_embedding
song_0020,song_0016,0.9975,style_embedding
song_0021,song_0224,1.0,style_embedding
song_0021,song_0230,0.9999,style_embedding
song_0021,song_0007,0.9998,style_embedding
song_0021,song_0015,0.9998,style_embedding
song_0021,song_0209,0.9992,style_embedding
song_0022,song_0035,1.0,style_embedding
song_0022,song_0252,0.9999,style_embedding
song_0022,song_0239,0.9997,style_embedding
song_0022,song_0001,0.9996,style_embedding
song_0022,song_0237,0.9995,style_embedding
song_0023,song_0206,1.0,style_embedding
song_0023,song_0226,1.0,style_embedding
song_0023,song_0200,0.9997,style_embedding
song_0023,song_0024,0.9996,style_embedding
song_0023,song_0211,0.9993,style_embedding
song_0024,song_0200,1.0,style_embedding
song_0024,song_0206,0.9998,style_embedding
song_0024,song_0226,0.9998,style_embedding
song_0024,song_0023,0.9996,style_embedding
song_0024,song_0208,0.9995,style_embedding
song_0025,song_0005,1.0,style_embedding
song_0025,song_0254,0.9999,style_embedding
song_0025,song_0215,0.9999,style_embedding
song_0025,song_0013,0.9993,style_embedding
song_0025,song_0033,0.9993,style_embedding
song_0026,song_0255,0.9999,style_embedding
song_0026,song_0248,0.9997,style_embedding
song_0026,song_0263,0.9996,style_embedding
song_0026,song_0047,0.9995,style_embedding
song_0026,song_0031,0.9986,style_embedding
song_0027,song_0014,1.0,style_embedding
song_0027,song_0196,0.9999,style_embedding
song_0027,song_0216,0.9999,style_embedding
song_0027,song_0229,0.9998,style_embedding
song_0027,song_0211,0.9995,style_embedding
song_0028,song_0271,1.0,style_embedding
song_0028,song_0055,0.9999,style_embedding
song_0028,song_0279,0.9986,style_embedding
song_0028,song_0046,0.9978,style_embedding
song_0028,song_0030,0.9978,style_embedding
song_0029,song_0238,0.9999,style_embedding
song_0029,song_0043,0.9998,style_embedding
song_0029,song_0264,0.9994,style_embedding
song_0029,song_0041,0.9991,style_embedding
song_0029,song_0247,0.9981,style_embedding
song_0030,song_0050,1.0,style_embedding
song_0030,song_0279,0.9999,style_embedding
song_0030,song_0064,0.9997,style_embedding
song_0030,song_0055,0.9984,style_embedding
song_0030,song_0065,0.9984,style_embedding
song_0031,song_0044,0.9999,style_embedding
song_0031,song_0240,0.9999,style_embedding
song_0031,song_0260,0.9999,style_embedding
song_0031,song_0253,0.9997,style_embedding
song_0031,song_0248,0.9996,style_embedding
song_0032,song_0275,1.0,style_embedding
song_0032,song_0065,0.9999,style_embedding
song_0032,song_0064,0.999,style_embedding
song_0032,song_0030,0.9977,style_embedding
song_0032,song_0050,0.9977,style_embedding
song_0033,song_0013,1.0,style_embedding
song_0033,song_0236,1.0,style_embedding
song_0033,song_0040,1.0,style_embedding
song_0033,song_0223,0.9999,style_embedding
song_0033,song_0215,0.9998,style_embedding
song_0034,song_0250,1.0,style_embedding
song_0034,song_0237,1.0,style_embedding
song_0034,song_0001,1.0,style_embedding
song_0034,song_0243,0.9999,style_embedding
song_0034,song_0035,0.9996,style_embedding
song_0035,song_0022,1.0,style_embedding
song_0035,song_0001,0.9998,style_embedding
song_0035,song_0237,0.9998,style_embedding
song_0035,song_0252,0.9997,style_embedding
song_0035,song_0034,0.9996,style_embedding
song_0036,song_0265,0.9999,style_embedding
song_0036,song_0042,0.9998,style_embedding
song_0036,song_0258,0.9997,style_embedding
song_0036,song_0253,0.9996,style_embedding
song_0036,song_0231,0.9994,style_embedding
song_0037,song_0220,1.0,style_embedding
song_0037,song_0227,0.9999,style_embedding
song_0037,song_0234,0.9996,style_embedding
song_0037,song_0232,0.9995,style_embedding
song_0037,song_0261,0.9993,style_embedding
song_0038,song_0241,1.0,style_embedding
song_0038,song_0247,0.9999,style_embedding
song_0038,song_0059,0.9995,style_embedding
song_0038,song_0242,0.9992,style_embedding
song_0038,song_0046,0.999,style_embedding
song_0039,song_0262,1.0,style_embedding
song_0039,song_0066,0.9999,style_embedding
song_0039,song_0052,0.9999,style_embedding
song_0039,song_0268,0.9999,style_embedding
song_0039,song_0067,0.999,style_embedding
song_0040,song_0236,1.0,style_embedding
song_0040,song_0223,1.0,style_embedding
song_0040,song_0013,1.0,style_embedding
song_0040,song_0033,1.0,style_embedding
song_0040,song_0215,0.9995,style_embedding
song_0041,song_0264,1.0,style_embedding
song_0041,song_0047,0.9998,style_embedding
song_0041,song_0263,0.9997,style_embedding
song_0041,song_0238,0.9996,style_embedding
song_0041,song_0029,0.9991,style_embedding
song_0042,song_0258,1.0,style_embedding
song_0042,song_0265,1.0,style_embedding
song_0042,song_0231,0.9999,style_embedding
song_0042,song_0048,0.9998,style_embedding
song_0042,song_0036,0.9998,style_embedding
song_0043,song_0029,0.9998,style_embedding
song_0043,song_0238,0.9994,style_embedding
song_0043,song_0247,0.9992,style_embedding
song_0043,song_0038,0.9985,style_embedding
song_0043,song_0264,0.9984,style_embedding
song_0044,song_0240,1.0,style_embedding
song_0044,song_0260,1.0,style_embedding
song_0044,song_0031,0.9999,style_embedding
song_0044,song_0253,0.9999,style_embedding
song_0044,song_0248,0.9993,style_embedding
song_0045,song_0261,1.0,style_embedding
song_0045,song_0234,0.9999,style_embedding
song_0045,song_0019,0.9998,style_embedding
song_0045,song_0227,0.9997,style_embedding
song_0045,song_0220,0.9995,style_embedding
song_0046,song_0242,1.0,style_embedding
song_0046,song_0059,0.9999,style_embedding
song_0046,song_0241,0.9993,style_embedding
song_0046,song_0038,0.999,style_embedding
song_0046,song_0247,0.9983,style_embedding
song_0047,song_0263,1.0,style_embedding
song_0047,song_0041,0.9998,style_embedding
song_0047,song_0264,0.9996,style_embedding
song_0047,song_0026,0.9995,style_embedding
song_0047,song_0255,0.9989,style_embedding
song_0048,song_0231,1.0,style_embedding
song_0048,song_0258,0.9999,style_embedding
song_0048,song_0042,0.9998,style_embedding
song_0048,song_0265,0.9996,style_embedding
song_0048,song_0036,0.9992,style_embedding
song_0049,song_0292,1.0,style_embedding
song_0049,song_0056,0.9999,style_embedding
song_0049,song_0076,0.9999,style_embedding
song_0049,song_0259,0.9998,style_embedding
song_0049,song_0083,0.9997,style_embedding
song_0050,song_0030,1.0,style_embedding
song_0050,song_0279,0.9999,style_embedding
song_0050,song_0064,0.9997,style_embedding
song_0050,song_0055,0.9984,style_embedding
song_0050,song_0065,0.9984,style_embedding
song_0051,song_0294,1.0,style_embedding
song_0051,song_0086,0.9986,style_embedding
song_0051,song_0272,0.9983,style_embedding
song_0051,song_0073,0.9979,style_embedding
song_0051,song_0089,0.9979,style_embedding
song_0052,song_0268,1.0,style_embedding
song_0052,song_0039,0.9999,style_embedding
song_0052,song_0262,0.9998,style_embedding
song_0052,song_0066,0.9997,style_embedding
song_0052,song_0067,0.9984,style_embedding
song_0053,song_0269,1.0,style_embedding
song_0053,song_0283,0.9998,style_embedding
song_0053,song_0072,0.9994,style_embedding
song_0053,song_0061,0.999,style_embedding
song_0053,song_0071,0.9978,style_embedding
song_0054,song_0284,0.9998,style_embedding
song_0054,song_0068,0.9997,style_embedding
song_0054,song_0245,0.9986,style_embedding
song_0054,song_0275,0.9982,style_embedding
song_0054,song_0032,0.9977,style_embedding
song_0055,song_0271,1.0,style_embedding
song_0055,song_0028,0.9999,style_embedding
song_0055,song_0279,0.9992,style_embedding
song_0055,song_0030,0.9984,style_embedding
song_0055,song_0050,0.9984,style_embedding
song_0056,song_0076,1.0,style_embedding
song_0056,song_0292,1.0,style_embedding
song_0056,song_0259,1.0,style_embedding
song_0056,song_0049,0.9999,style_embedding
song_0056,song_0083,0.9999,style_embedding
song_0057,song_0097,1.0,style_embedding
song_0057,song_0273,1.0,style_embedding
song_0057,song_0287,0.9998,style_embedding
song_0057,song_0274,0.9996,style_embedding
song_0057,song_0058,0.9995,style_embedding
song_0058,song_0098,1.0,style_embedding
song_0058,song_0274,1.0,style_embedding
song_0058,song_0281,1.0,style_embedding
song_0058,song_0085,0.9999,style_embedding
song_0058,song_0287,0.9999,style_embedding
song_0059,song_0242,1.0,style_embedding
song_0059,song_0046,0.9999,style_embedding
song_0059,song_0241,0.9997,style_embedding
song_0059,song_0038,0.9995,style_embedding
song_0059,song_0247,0.9989,style_embedding
song_0060,song_0080,1.0,style_embedding
song_0060,song_0276,1.0,style_embedding
song_0060,song_0296,1.0,style_embedding
song_0060,song_0093,0.9999,style_embedding
song_0060,song_0099,0.9995,style_embedding
song_0061,song_0283,0.9997,style_embedding
song_0061,song_0278,0.9996,style_embedding
song_0061,song_0089,0.999,style_embedding
song_0061,song_0053,0.999,style_embedding
song_0061,song_0269,0.9989,style_embedding
song_0062,song_0069,1.0,style_embedding
song_0062,song_0063,0.9996,style_embedding
song_0062,song_0070,0.9992,style_embedding
song_0062,song_0300,0.9984,style_embedding
song_0062,song_0060,0.9982,style_embedding
song_0063,song_0070,1.0,style_embedding
song_0063,song_0069,0.9998,style_embedding
song_0063,song_0300,0.9997,style_embedding
song_0063,song_0062,0.9996,style_embedding
song_0063,song_0288,0.9979,style_embedding
song_0064,song_0030,0.9997,style_embedding
song_0064,song_0050,0.9997,style_embedding
song_0064,song_0065,0.9994,style_embedding
song_0064,song_0279,0.9993,style_embedding
song_0064,song_0032,0.999,style_embedding
song_0065,song_0032,0.9999,style_embedding
song_0065,song_0275,0.9998,style_embedding
song_0065,song_0064,0.9994,style_embedding
song_0065,song_0030,0.9984,style_embedding
song_0065,song_0050,0.9984,style_embedding
song_0066,song_0262,1.0,style_embedding
song_0066,song_0039,0.9999,style_embedding
song_0066,song_0052,0.9997,style_embedding
song_0066,song_0268,0.9997,style_embedding
song_0066,song_0067,0.9994,style_embedding
song_0067,song_0074,0.9999,style_embedding
song_0067,song_0257,0.9998,style_embedding
song_0067,song_0277,0.9998,style_embedding
song_0067,song_0066,0.9994,style_embedding
song_0067,song_0262,0.9993,style_embedding
song_0068,song_0284,1.0,style_embedding
song_0068,song_0054,0.9997,style_embedding
song_0068,song_0245,0.9995,style_embedding
song_0068,song_0266,0.9979,style_embedding
song_0068,song_0275,0.9966,style_embedding
song_0069,song_0062,1.0,style_embedding
song_0069,song_0063,0.9998,style_embedding
song_0069,song_0070,0.9996,style_embedding
song_0069,song_0300,0.9989,style_embedding
song_0069,song_0060,0.9975,style_embedding
song_0070,song_0063,1.0,style_embedding
song_0070,song_0300,0.9999,style_embedding
song_0070,song_0069,0.9996,style_embedding
song_0070,song_0062,0.9992,style_embedding
song_0070,song_0288,0.9985,style_embedding
song_0071,song_0267,1.0,style_embedding
song_0071,song_0280,0.9999,style_embedding
song_0071,song_0072,0.9994,style_embedding
song_0071,song_0083,0.999,style_embedding
song_0071,song_0259,0.9988,style_embedding
song_0072,song_0269,0.9996,style_embedding
song_0072,song_0053,0.9994,style_embedding
song_0072,song_0071,0.9994,style_embedding
song_0072,song_0267,0.9993,style_embedding
song_0072,song_0280,0.9988,style_embedding
song_0073,song_0086,0.9999,style_embedding
song_0073,song_0270,0.9996,style_embedding
song_0073,song_0290,0.9996,style_embedding
song_0073,song_0297,0.9992,style_embedding
song_0073,song_0294,0.9984,style_embedding
song_0074,song_0257,1.0,style_embedding
song_0074,song_0277,1.0,style_embedding
song_0074,song_0067,0.9999,style_embedding
song_0074,song_0066,0.999,style_embedding
song_0074,song_0262,0.9988,style_embedding
song_0075,song_0291,1.0,style_embedding
song_0075,song_0101,0.9998,style_embedding
song_0075,song_0094,0.9996,style_embedding
song_0075,song_0299,0.9994,style_embedding
song_0075,song_0293,0.9986,style_embedding
song_0076,song_0056,1.0,style_embedding
song_0076,song_0292,1.0,style_embedding
song_0076,song_0259,1.0,style_embedding
song_0076,song_0049,0.9999,style_embedding
song_0076,song_0083,0.9999,style_embedding
song_0077,song_0084,1.0,style_embedding
song_0077,song_0104,1.0,style_embedding
song_0077,song_0286,0.9999,style_embedding
song_0077,song_0091,0.9998,style_embedding
song_0077,song_0103,0.9998,style_embedding
song_0078,song_0091,1.0,style_embedding
song_0078,song_0084,0.9998,style_embedding
song_0078,song_0104,0.9998,style_embedding
song_0078,song_0077,0.9996,style_embedding
song_0078,song_0286,0.9992,style_embedding
song_0079,song_0295,1.0,style_embedding
song_0079,song_0112,1.0,style_embedding
song_0079,song_0105,0.9998,style_embedding
song_0079,song_0100,0.9996,style_embedding
song_0079,song_0107,0.9993,style_embedding
song_0080,song_0060,1.0,style_embedding
song_0080,song_0276,1.0,style_embedding
song_0080,song_0296,1.0,style_embedding
song_0080,song_0093,0.9999,style_embedding
song_0080,song_0099,0.9995,style_embedding
song_0081,song_0114,1.0,style_embedding
song_0081,song_0088,1.0,style_embedding
song_0081,song_0107,0.9998,style_embedding
song_0081,song_0100,0.9996,style_embedding
song_0081,song_0285,0.9994,style_embedding
song_0082,song_0297,0.9994,style_embedding
song_0082,song_0270,0.999,style_embedding
song_0082,song_0290,0.999,style_embedding
song_0082,song_0273,0.9988,style_embedding
song_0082,song_0057,0.9986,style_embedding
song_0083,song_0259,1.0,style_embedding
song_0083,song_0056,0.9999,style_embedding
song_0083,song_0076,0.9999,style_embedding
song_0083,song_0292,0.9999,style_embedding
song_0083,song_0049,0.9997,style_embedding
song_0084,song_0104,1.0,style_embedding
song_0084,song_0091,1.0,style_embedding
